"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MLT","PPP","TOT","NATUSD","A","2014",0.586361,
"MLT","PPP","TOT","NATUSD","A","2015",0.599539,
"MLT","PPP","TOT","NATUSD","A","2016",0.59252,
"MLT","PPP","TOT","NATUSD","A","2017",0.581816,
"MLT","PPP","TOT","NATUSD","A","2018",0.598556,
"PER","PPP","TOT","NATUSD","A","1990",0.072944,
"PER","PPP","TOT","NATUSD","A","1991",0.340717,
"PER","PPP","TOT","NATUSD","A","1992",0.561154,
"PER","PPP","TOT","NATUSD","A","1993",0.805989,
"PER","PPP","TOT","NATUSD","A","1994",0.990544,
"PER","PPP","TOT","NATUSD","A","1995",1.102062,
"PER","PPP","TOT","NATUSD","A","1996",1.187155,
"PER","PPP","TOT","NATUSD","A","1997",1.252186,
"PER","PPP","TOT","NATUSD","A","1998",1.305276,
"PER","PPP","TOT","NATUSD","A","1999",1.323329,
"PER","PPP","TOT","NATUSD","A","2000",1.339492,
"PER","PPP","TOT","NATUSD","A","2001",1.315609,
"PER","PPP","TOT","NATUSD","A","2002",1.297131,
"PER","PPP","TOT","NATUSD","A","2003",1.29471,
"PER","PPP","TOT","NATUSD","A","2004",1.339182,
"PER","PPP","TOT","NATUSD","A","2005",1.342893,
"PER","PPP","TOT","NATUSD","A","2006",1.402617,
"PER","PPP","TOT","NATUSD","A","2007",1.386622,
"PER","PPP","TOT","NATUSD","A","2008",1.374949,
"PER","PPP","TOT","NATUSD","A","2009",1.392747,
"PER","PPP","TOT","NATUSD","A","2010",1.454519,
"PER","PPP","TOT","NATUSD","A","2011",1.52123,
"PER","PPP","TOT","NATUSD","A","2012",1.511678,
"PER","PPP","TOT","NATUSD","A","2013",1.503695,
"PER","PPP","TOT","NATUSD","A","2014",1.515085,
"PER","PPP","TOT","NATUSD","A","2015",1.537922,
"PER","PPP","TOT","NATUSD","A","2016",1.562275,
"PER","PPP","TOT","NATUSD","A","2017",1.595123,
"PER","PPP","TOT","NATUSD","A","2018",1.620607,
"ROU","PPP","TOT","NATUSD","A","1995",0.061893,
"ROU","PPP","TOT","NATUSD","A","1996",0.087738,
"ROU","PPP","TOT","NATUSD","A","1997",0.203223,
"ROU","PPP","TOT","NATUSD","A","1998",0.296569,
"ROU","PPP","TOT","NATUSD","A","1999",0.438333,
"ROU","PPP","TOT","NATUSD","A","2000",0.616097,
"ROU","PPP","TOT","NATUSD","A","2001",0.813348,
"ROU","PPP","TOT","NATUSD","A","2002",0.978354,
"ROU","PPP","TOT","NATUSD","A","2003",1.177976,
"ROU","PPP","TOT","NATUSD","A","2004",1.269914,
"ROU","PPP","TOT","NATUSD","A","2005",1.401284,
"ROU","PPP","TOT","NATUSD","A","2006",1.400885,
"ROU","PPP","TOT","NATUSD","A","2007",1.489346,
"ROU","PPP","TOT","NATUSD","A","2008",1.566239,
"ROU","PPP","TOT","NATUSD","A","2009",1.566897,
"ROU","PPP","TOT","NATUSD","A","2010",1.537767,
"ROU","PPP","TOT","NATUSD","A","2011",1.550032,
"ROU","PPP","TOT","NATUSD","A","2012",1.563593,
"ROU","PPP","TOT","NATUSD","A","2013",1.60623,
"ROU","PPP","TOT","NATUSD","A","2014",1.628371,
"ROU","PPP","TOT","NATUSD","A","2015",1.662424,
"ROU","PPP","TOT","NATUSD","A","2016",1.627054,
"ROU","PPP","TOT","NATUSD","A","2017",1.644575,
"ROU","PPP","TOT","NATUSD","A","2018",1.718985,
"MKD","PPP","TOT","NATUSD","A","1997",18.749028,
"MKD","PPP","TOT","NATUSD","A","1998",18.751852,
"MKD","PPP","TOT","NATUSD","A","1999",19.039278,
"MKD","PPP","TOT","NATUSD","A","2000",19.943608,
"MKD","PPP","TOT","NATUSD","A","2001",20.493183,
"MKD","PPP","TOT","NATUSD","A","2002",20.015099,
"MKD","PPP","TOT","NATUSD","A","2003",20.122733,
"MKD","PPP","TOT","NATUSD","A","2004",19.279313,
"MKD","PPP","TOT","NATUSD","A","2005",19.293528,
"MKD","PPP","TOT","NATUSD","A","2006",18.905007,
"MKD","PPP","TOT","NATUSD","A","2007",19.532389,
"MKD","PPP","TOT","NATUSD","A","2008",19.263836,
"MKD","PPP","TOT","NATUSD","A","2009",18.360335,
"MKD","PPP","TOT","NATUSD","A","2010",18.731847,
"MKD","PPP","TOT","NATUSD","A","2011",19.289545,
"MKD","PPP","TOT","NATUSD","A","2012",19.003525,
"MKD","PPP","TOT","NATUSD","A","2013",19.105395,
"MKD","PPP","TOT","NATUSD","A","2014",18.995902,
"MKD","PPP","TOT","NATUSD","A","2015",19.435433,
"MKD","PPP","TOT","NATUSD","A","2016",19.297243,
"MKD","PPP","TOT","NATUSD","A","2017",19.358078,
"MKD","PPP","TOT","NATUSD","A","2018",19.378351,
"ZMB","PPP","TOT","NATUSD","A","2000",0.638,
"ZMB","PPP","TOT","NATUSD","A","2001",0.782,
"ZMB","PPP","TOT","NATUSD","A","2002",0.919,
"ZMB","PPP","TOT","NATUSD","A","2003",1.06,
"ZMB","PPP","TOT","NATUSD","A","2004",1.235,
"ZMB","PPP","TOT","NATUSD","A","2005",1.396,
"ZMB","PPP","TOT","NATUSD","A","2006",1.551,
"ZMB","PPP","TOT","NATUSD","A","2007",1.707,
"ZMB","PPP","TOT","NATUSD","A","2008",1.852,
"ZMB","PPP","TOT","NATUSD","A","2009",1.941,
"ZMB","PPP","TOT","NATUSD","A","2010",2.185,
"ZMB","PPP","TOT","NATUSD","A","2011",2.378,
"ZMB","PPP","TOT","NATUSD","A","2012",2.497,
"ZMB","PPP","TOT","NATUSD","A","2013",2.698,
"ZMB","PPP","TOT","NATUSD","A","2014",2.795,
"ZMB","PPP","TOT","NATUSD","A","2015",2.949,
"ZMB","PPP","TOT","NATUSD","A","2016",3.308,
"ZMB","PPP","TOT","NATUSD","A","2017",3.525,
